
/* This file requires rewriting of ß to ss in prepro.csv, but no rewriting of ä, ö and ü.
/* It recognizes input with ä, ö, ü as well as with ae, oe, ue.

/* special characters:
;;-;;DEKomma;DEHyphen
;;,;;DEKomma;

;;:;;DEDoppelpunkt;Punctuation;
;;*;;DELayout;
;;/ die grünen;;DECon;
;;\( oder \);;DECon;
;;% mehr;;DECon;
;;+;;DERel;
;;=;;DERel;

/* lexreps with B or E:
;;B angesichts;;SBegin;-;DEPrep;
;;B mittels;;SBegin;-;DEPrep;
;;oder nicht E;;DEAdv;DEAdvNonrelevant;Join;-;SEnd;
;;oder auch nicht E;;DEAdv;DEAdvNonrelevant;Join;Join;-;SEnd;


;;abgewickelt;;DEPart;
;;abgewiesen;;DEPart;
;;abgewiesene;;DEAttradj;
;;abgewinkt;;DEPart;
;;abgewinne;;DERel;
;;abgewinnen;;DEInf;
;;abgewinnst;;DERel;
;;abgewinnt;;DERel;
;;abgewogen;;DEPart;
;;abgewonnen;;DEPart;
;;abgeworben;;DEPart;
;;abgeworfen;;DEPart;
;;abgewürgt;;DEPart;
;;abgezeichnet;;DEPart;
;;abgezeigt;;DEPart;
;;abgezielt;;DEPart;
;;abgezockt;;DEPart;
;;abgezogen;;DEPart;
;;abgezweigt;;DEPart;
;;abgibst;;DERel;
;;abgibt;;DERel;
;;abgilt;;DERel;
;;abgiltst;;DERel;
;;abging;;DERel;
;;abgingen;;DERel;
;;abgleiche;;DERel;
;;abgleichen;;DEInf;
;;abgleichst;;DERel;
;;abgleicht;;DERel;
;;abgleite;;DERel;
;;abgleiten;;DEInf;
;;abgleitest;;DERel;
;;abgleitet;;DERel;
;;abglich;;DERel;
;;abglichen;;DERel;
;;abglitt;;DERel;
;;abglitten;;DERel;
;;abgrabe;;DERel;
;;abgraben;;DEInf;
;;abgrabt;;DERel;
;;abgräbst;;DERel;
;;abgräbt;;DERel;
;;abgrenze;;DERel;
;;abgrenzen;;DEInf;
;;abgrenzt;;DERel;
;;abgrenzte;;DERel;
;;abgrenzten;;DERel;
;;abgrub;;DERel;
;;abgruben;;DERel;
;;abhält;;DERel;
;;abhältst;;DERel;
;;abhänge;;DERelCon;
;;abhängen;;DEInf;
;;abhängig;;DEPredadj;
;;abhängig von;;DEPrep;
;;abhängige;;DEAttradj;
;;abhängst;;DERel;
;;abhängt;;DERel;
;;abhake;;DERel;
;;abhaken;;DEInf;
;;abhakst;;DERel;
;;abhakt;;DERel;
;;abhakte;;DERel;
;;abhakten;;DERel;
;;abhalf;;DERel;
;;abhalfen;;DERel;
;;abhalte;;DERel;
;;abhalten;;DEInf;
;;abhaltet;;DERel;
;;abhandele;;DERel;
;;abhandeln;;DEInf;
;;abhandelst;;DERel;
;;abhandelt;;DERel;
;;abhandelte;;DERel;
;;abhandelten;;DERel;
;;abhebe;;DERel;
;;abheben;;DEInf;
;;abhebst;;DERel;
;;abhebt;;DERel;
;;abhelfe;;DERel;
;;abhelfen;;DEInf;
;;abhelft;;DERel;
;;abhielt;;DERel;
;;abhielten;;DERel;
;;abhilfst;;DERel;
;;abhilft;;DERel;
;;abhing;;DERel;
;;abhingen;;DERel;
;;abhob;;DERel;
;;abhoben;;DERel;
;;abhörbar;;DEPredadj;
;;abhöre;;DERel;
;;abhören;;DEInf;
;;abhörsichere;;DEAttradj;
;;abhörsicherem;;DEAttradj;
