/* Default labels
;5,10,$;JPnaku;typeRelation;label for the phrase なく which can be an Adjectival Noun ending or something else;0;;
;5,10,$;JPnakuteha;typeRelation;Label for the phrase なくては;0;;
;5,10,$;JPnakereba;typeRelation;label for the phrase なければ which can be an Adjectival Verb ending or something else;0;;
;5,10,$;JPnashi;typeAttribute;attribute for なし;0;;
;5,10,$;JPnatta;typeRelation;Label for the phrase なった;0;;
;5,10,$;JPnattara;typeRelation;label for the phrase なったら which can be an Adjectival Verb ending or something else;0;;
;5,10,13,$;JPnado;typeOther;label for the phrase など which is an Adverbial Particle meaning "and what not";0;;
;5,10,$;JPnara;typeRelation;label for the phrase なら which can be a NaruVerb or something else;0;;
;5,10,13,$;JPnari;typeOther;label for the word なり which can be a NaruVerb or something else;0;;
;5,10,$;JPnarini;typeEndRelation;label for the phrase なりに which means "in one's own way" or something else;0;;
;5,10,$;JPnishite;typeOther;Label for the phrase にして;0;;
;5,10,$;JPnitsuite;typeRelation;Label for the phrase について;0;;
;5,10,$;JPniha;typeRelation;label for the phrase には which can be a preposition or something else;0;;
;5,10,$;JPnimo;typeRelation;label for the phrase にも, which can be a preposition or something else;0;;
;5,10,$;JPnuka;typeRelation;Label for the phrase ぬか, which can be a VerbOther or something else;0;;
;5,10,$;JPnugu;typeRelation;Label for the phrase ぬぐ, which can be a VerbOther or something else;0;;
;5,10,$;JPnoke;typeRelation;Label for the phrase のけ, which can be a VerbOther or something else;0;;
;5,10,$;JPnoko;typeRelation;Label for the phrase のこ, which can be a VerbOther or something else;0;;
;5,10,$;JPnohodo;typeOther;label for the phrase のほど which is normally a NonRelevant phrase;0;;
;5,10,$;JPnomi;typeOther;label for the phrase のみ, which can be an Adverbial Particle or a VerbNoun;0;;
;5,10,$;JPnowo;typeRelation;labelf ro the phrase のを which is a compound word;0;;
;5,10,$;JPhazu;typeOther;label for the phrase はず which can be a Non-Independent Noun or something else;0;;
;5,10,$;JPhike;typeRelation;Label for the phrase ひけ, which can be a VerbOther or something else;0;;
;5,10,$;JPfuke;typeRelation;Label for the Phrase ふけ, which can be a VerbOther or something else;0;;
;5,10,$;JPburi;typeOther;Label for the phrase ぶり;0;;
;5,10,$;JPfure;typeRelation;Label for the phrase ふれ, which can be a VerbOther or something else;0;;
;5,10,$;JPbeki;typeRelation;label for the phrase べき which can be an Auxilary Verb or something else;0;;
;5,10,$;JPhou;typeRelation;label for the phrase ほう;0;;
;5,10,$;JPhodo;typeRelation;label for the phrase ほど;0;;
;5,10,$;JPmade;typeRelation;Label for the phrase まで;0;;
;5,10,$;JPmasu;typeRelation;label for the phrase ます;0;;
;5,10,$;JPmazu;typeRelation;Lable for the phrase まず;0;;
;5,10,$;JPmama;typeOther;label for まま;0;;
;5,10,$;JPmaru;typeOther;Label for まる;0;;
;5,10,$;JPmina;typeOther;Label for みな;0;;
;5,10,$;JPmou;typeOther;label for もう;0;;
;5,10,$;JPmoto;typeOther;label for the phrase もと;0;;
;5,10,$;JPmono;typeOther;label for the phrase もの;0;;
;5,10,$;JPyou;typeOther;label for よう;0;;
;5,10,$;JPyoke;typeOther;label for よけ;0;;
;5,10,$;JPyori;typeRelation;label for より which can be a comparison particle or something else;0;;
;5,10,$;JPwake;typeOther;label for わけ;0;;
;5,10,$;JPware;typeOther;Label for the phrase われ;0;;

/* Kanji (prior to disambguation)
;5,10,$;JPkata;typeConcept;label for 方;0;;
;5,10,$;JPwari;typeOther;label for 割;0;;
;5,10,$;JPkagiri;typeRelation;label for phrase 限り;0;;
;5,10,$;JPue;typeRelation;label for 上;0;;
;5,10,$;JPten;typeOther;label for 点;0;;
;5,10,$;JPnaka;typeRelation;label for 中;0;;
;5,10,$;JPka_kanji_1;typeRelation;label for 化;0;;
;5,10,$;JPki_kanji_1;typeConcept;label for 気;0;;
;5,10,$;JPhodai;typeConcept;label for 放題;0;;
;5,10,$;JPyaku;typeOther;label for 約;0;;
;5,10,$;JPtoki;typeOther;label for 時 and とき;0;;
;3,5,10,13,$;JPyen;typeConcept;label for 円;0;;
;5,10,$;JPyasu;typeOther;label for 安;0;;
;5,10,$;JPtaka;typeOther;label fro 高;0;;
;5,10,$;JPmu_kanji_1;typeOther;label for 無;0;;
;5,10,$;JPshin_kanji_1;typeOther;label for 真;0;;
;5,10,$;JPbaai;typeOther;label for 場合;0;;
;5,10,$;JPgun_kanji_1;typeRelation;Label for 群;0;;
;5,10,$;JPnen_kanji_1;typeOther;Label for 年;0;;
;5,10,$;JPchou_kanji_1;typeOther;Label for 長;0;;
