


/* Variants of unified labels
;1,38,39,40,65,66,70,80,$;RUPrep;typeRelation;preposition;0;;
;1,40,$;RUPribyli;typeAmbiguous;specific word: noun or verb 'pribyli' ('profit'/'arrived');0;;
;1,40,50,60,65,66,70,80,$;RUPRPron;typePathRelevant;pathrelevant pronouns;0;;
;1,40,$;RUPtclVerb;typeAmbiguous;conjugated verb or particle;0;;
;1,39,40,$;RUPutjom;typeAmbiguous;specific word: noun or preposition 'putyom' (meaning 'road'/'through');0;;
;1,40;RUQuarter;typeConcept;specific word: time or not time: 'kvartal' (meaning 'quarter'/'neighborhood');0;;
;1,40,50,60,65,66,70,80,$;RURAdv;typeRelation;adverb as relation;0;;
;1,40,$;RURanee;typeAmbiguous;specific word 'ranee';0;;
;1,40,$;RURaz;typeConcept;specific word 'raz' (meaning 'time'/'times');0;;
;1,40,$;RUDempronConj;typeAmbiguous;demonstrative pronoun or conjunction as relation;0;;
;1,40,66,$;RURefl;typeAmbiguous;reflexive pronoun;0;;
;1,40,60,65;RURelpron;typeRelation;relative pronoun;0;;
;1,40,70,$;RURepr;typeRelation;reciprocal pronoun;0;;
;1,40;RURoman;typeConcept;roman numbers;0;;
;1,40,$;RUSamyj;typeAmbiguous;specific word 'samyj' (part of superlative);0;;
;1,40;RUSeason;typeConcept;extra label for seasons;0;;
;1,40;RUSingleWord;typeAmbiguous;extra label for time indications as beginendconcept made up of one word, not to be joined with other concept;0;;
;1,40,$;RUSjtoto;typeAmbiguous;specific word 'sjto-to'(for combination with adjective);0;;
;1,38,$;RUSos;typeAmbiguous;specific word group 'v sostoyanii' (meaning 'capable');0;;
;1,38,40;RUSreda;typeConcept;specific word 'sreda' (meaning 'Wednesday'/'environment');0;;
;1,40,$;RUSuffix;typeOther;for suffixes '-to' and '-ka', stripped off in prepro file;0;;
;1,40,$;RUTak;typeAmbiguous;specific word 'tak' (meaning 'so');0;;
;1,38,39,40,$;RUTakoj;typeAmbiguous;specific word 'takoy' (meaning 'so');0;;
;1,40,70,$;RUTimeBeginConcept;typeBeginConcept;time-related begin concept;0;;
;1,40,$;RUTimeConcept;typeConcept;time-related concepts (eg. 'day', 'week', ...);0;;
;1,40,65,70,$;RUTimeEndConcept;typeEndConcept;time-related end concept;0;;
;1,40;RUTimes;typeConcept;for words expressing a number of 'times' in time indications;0;;
;1,40,$;RUTom;typeAmbiguous;specific word 'tom' (meaning 'chapter'/'that');0;;
;1,40,$;RUTsjasje;typeAmbiguous;specific word: noun or adverb 'chashtshe' ('bush'/'more often');0;;
;1,38,$;RUTsjasti;typeAmbiguous;specific word 'chasti' (meaning 'part'/'part of') ;0;;
;1,38,39,40,60,65,66,70,80,$;RUVerb;typeRelation;conjugated verb;0;;
;1,40,$;RUVerbCon;typeAmbiguous;conjugated verb or noun;0;;
;1,40,$;RUVesti;typeAmbiguous;specific word: noun or infinitive 'vesti' (meaning 'news'/'to lead');0;;
;1,40,$;RUVsego;typeAmbiguous;specific word 'vsego' (meaning 'in total'/'of the entire');0;;
;1,40,$;RUVsjo;typeAmbiguous;specific word 'vsyo' (meaning 'whole/entire'/'ever [more]');0;;
;1,38,$;RUV;typeAmbiguous;preposition 'v' (meaning 'in'/'to');0;;
;1,40;RUYear;typeAmbiguous;words for 'year';0;;
;1,38,40,$;RUYearNum;typeConcept;cardinal number used as year;0;;
;1,40;RUYearNumHyphen;typeConcept;numbers that can be years, hyphenated;0;;

/* RU attributes
;70,$;RUNegBegin;typeAttribute;to begin the negation path;0;;Path(Begin,Negation)
;70,$;RUNegation;typeAttribute;to mark certain entities as negation;0;;Entity(Negation)
;70,$;RUNegStop;typeAttribute;to end the negation path;0;;Path(End,Negation)
;70,80;RUNoExpansion;typeAttribute;to mark certain entities for which there shouldn't be expansion;0;;
;70;RUInNegspan;typeAttribute;temporary marker for entities in a negation span;0;;
;60,66,70,80;RUList;typeAttribute;attribute for items in an enumeration;0;;

;70,$;RUTime;typeAttribute;attribute for time;0;;Entity(DateTime)
;80,$;RUPosSentiment;typeAttribute;for positive sentiment markers;0;;Entity(PositiveSentiment)
;80,$;RUPosSentimentBegin;typeAttribute;to start the positive sentiment span;0;;Path(Begin,PositiveSentiment)
;80,$;RUPosSentimentStop;typeAttribute;to end the positive sentiment span;0;;Path(End,PositiveSentiment)
;80,$;RUNegSentiment;typeAttribute;for negative sentiment markers;0;;Entity(NegativeSentiment)
;80,$;RUNegSentimentBegin;typeAttribute;to start the negative sentiment span;0;;Path(Begin,NegativeSentiment)
;80,$;RUNegSentimentStop;typeAttribute;to end the negative sentiment span;0;;Path(End,NegativeSentiment)

;66,70;RUBracket1;typeAttribute;opening bracket, defined as attribute to avoid interference with punctuation label;0;;
;66,70;RUBracket2;typeAttribute;closing bracket, defined as attribute to avoid interference with punctuation label;0;;
;66;RUInclPunct;typeAttribute;structural adverb starting with a comma, which makes a difference in pattern for sentence structure detection;0;;
;1,40;RUAcro;typeAttribute;extra label for time-related abbreviations;0;;

;1,66,70,$;RUPBegin;typeAttribute;to mark entities starting a phrase;0;;
;1,66;RUPossiblePBegin;typeAttribute;to mark candidates for the 'phrase begin' attribute;0;;
;1,70;RUPossibleNegSpan;typeAttribute;to mark candidates for the negation span;0;;
;1,66;RUNotMarkerPB;typeAttribute;to mark punctuation (dash) which is NOT followed by a phrase-begin;0;;

